1,1512009751472.additive.noisy.npy,6340.287354178948
1,1512009751482.additive.noisy.npy,2951.526878266713
1,1512009751500.additive.noisy.npy,4054.7662174607926
1,1512009751515.additive.noisy.npy,5657.299598985716
1,1512009751523.additive.noisy.npy,5190.870087476578
1,1512009751526.additive.noisy.npy,6884.291347357633
1,1512009751537.additive.noisy.npy,4936.129556633849
1,1512009751547.additive.noisy.npy,4661.0993512908035
1,1512009751561.additive.noisy.npy,5732.561259735398
1,1512009751595.additive.noisy.npy,6213.1356672754455
1,1512009753340.additive.noisy.npy,23951.126504869128
1,1512009753349.additive.noisy.npy,30432.83312481397
1,1512009753354.additive.noisy.npy,24525.705965345893
1,1512009753358.additive.noisy.npy,37155.288153377245
1,1512009753363.additive.noisy.npy,41843.71523661154
1,1512009753435.additive.noisy.npy,40717.435629935804
1,1512009753712.additive.noisy.npy,33421.454118452646
1,1512009753720.additive.noisy.npy,28348.8799908154
1,1512009753724.additive.noisy.npy,34828.80987309561
1,1512009753741.additive.noisy.npy,28418.601371078283
1,1512009755566.additive.noisy.npy,125606.65093417634
1,1512009755607.additive.noisy.npy,138920.16033198542
1,1512009755611.additive.noisy.npy,142768.43141213094
1,1512009755631.additive.noisy.npy,111955.3985055117
1,1512009755647.additive.noisy.npy,209567.4674025437
1,1512009756018.additive.noisy.npy,146857.2050636602
1,1512009756022.additive.noisy.npy,180013.71621449952
1,1512009756135.additive.noisy.npy,192249.44747014038
1,1512009756232.additive.noisy.npy,123320.38548402734
1,1512009756359.additive.noisy.npy,134904.06744923847
1,1512009758045.additive.noisy.npy,27331.478696793365
1,1512009758054.additive.noisy.npy,30441.70053710812
1,1512009758059.additive.noisy.npy,24692.088891546144
1,1512009758064.additive.noisy.npy,28818.56697345114
1,1512009758947.additive.noisy.npy,31628.172561361185
1,1512009759060.additive.noisy.npy,29746.2646166912
1,1512009759195.additive.noisy.npy,30333.173830699077
1,1512009759200.additive.noisy.npy,32573.727153521966
1,1512009759206.additive.noisy.npy,34717.8240058797
1,1512009759213.additive.noisy.npy,29181.534724882888
1,1512009761064.additive.noisy.npy,183795.26508383531
1,1512009761391.additive.noisy.npy,229406.7731514571
1,1512009762162.additive.noisy.npy,184417.63251236264
1,1512009762798.additive.noisy.npy,160102.4808005259
1,1512009762946.additive.noisy.npy,155593.55593243823
1,1512009763052.additive.noisy.npy,165208.84630906914
1,1512009763185.additive.noisy.npy,183942.0596614875
1,1512009763190.additive.noisy.npy,199715.46599510015
1,1512009763205.additive.noisy.npy,206159.6431216351
1,1512009763339.additive.noisy.npy,180805.67525722235
1,1512009765057.additive.noisy.npy,710164.8311604349
1,1512009765069.additive.noisy.npy,807390.5329748845
1,1512009765074.additive.noisy.npy,897197.3907351949
1,1512009765078.additive.noisy.npy,802726.128193255
1,1512009765082.additive.noisy.npy,801871.5003500205
1,1512009765233.additive.noisy.npy,702948.220082338
1,1512009765237.additive.noisy.npy,709768.5572330459
1,1512009765251.additive.noisy.npy,764951.2992927645
1,1512009765407.additive.noisy.npy,661149.0884172567
1,1512009765411.additive.noisy.npy,914770.2494615442
1,1512010250400.additive.noisy.npy,57572.539241444785
1,1512010250409.additive.noisy.npy,49150.165975483425
1,1512010250455.additive.noisy.npy,46546.96750629206
1,1512010250486.additive.noisy.npy,45057.760556309724
1,1512010250793.additive.noisy.npy,52203.64099813189
1,1512010251431.additive.noisy.npy,47727.940394454454
1,1512010251446.additive.noisy.npy,53844.940455623604
1,1512010251450.additive.noisy.npy,50448.79109002254
1,1512010251454.additive.noisy.npy,53836.673943378446
1,1512010251458.additive.noisy.npy,47904.25817310371
1,1512010253194.additive.noisy.npy,332609.5698167889
1,1512010253215.additive.noisy.npy,307636.5596237282
1,1512010253825.additive.noisy.npy,301035.09306588693
1,1512010253889.additive.noisy.npy,328430.7432871121
1,1512010254267.additive.noisy.npy,307499.4148360401
1,1512010254272.additive.noisy.npy,278857.50320878
1,1512010254283.additive.noisy.npy,306644.4948898813
1,1512010254287.additive.noisy.npy,307810.16457456845
1,1512010254613.additive.noisy.npy,290188.65433463966
1,1512010254618.additive.noisy.npy,302364.1910346617
1,1512010256778.additive.noisy.npy,1340935.374827478
1,1512010256825.additive.noisy.npy,1157489.5643080159
1,1512010256830.additive.noisy.npy,1279441.1126975706
1,1512010256834.additive.noisy.npy,1388801.643350727
1,1512010257015.additive.noisy.npy,1583973.6941668831
1,1512010257023.additive.noisy.npy,1328707.9440339457
1,1512010257036.additive.noisy.npy,1453901.7852599127
1,1512010257044.additive.noisy.npy,1111005.4891930209
1,1512010257055.additive.noisy.npy,1174054.4381312223
1,1512010257332.additive.noisy.npy,1317226.4972991871
1,1512011452661.additive.noisy.npy,14292.540921841408
1,1512011452883.additive.noisy.npy,13230.543843446003
1,1512011452892.additive.noisy.npy,11710.70726437126
1,1512011452905.additive.noisy.npy,15440.857176401345
1,1512011452942.additive.noisy.npy,14401.826560127316
1,1512011452996.additive.noisy.npy,14960.21840501082
1,1512011453000.additive.noisy.npy,15998.081382936816
1,1512011453004.additive.noisy.npy,16034.041748903872
1,1512011453012.additive.noisy.npy,21141.74213810029
1,1512011453029.additive.noisy.npy,19712.63391149008
1,1512011454801.additive.noisy.npy,84451.39386126662
1,1512011454810.additive.noisy.npy,78016.29926583383
1,1512011455159.additive.noisy.npy,92031.42262010435
1,1512011455163.additive.noisy.npy,88191.785081129
1,1512011455185.additive.noisy.npy,130786.06750147363
1,1512011455283.additive.noisy.npy,119821.39240382027
1,1512011455287.additive.noisy.npy,89674.61196879127
1,1512011455291.additive.noisy.npy,78169.8687545264
1,1512011455295.additive.noisy.npy,77334.64776413901
1,1512011455299.additive.noisy.npy,115650.20740631141
1,1512011457141.additive.noisy.npy,392200.9433479292
1,1512011457150.additive.noisy.npy,473470.8535983561
1,1512011457154.additive.noisy.npy,447666.2739457095
1,1512011457164.additive.noisy.npy,454096.8731885986
1,1512011457189.additive.noisy.npy,393850.87145626545
1,1512011457518.additive.noisy.npy,382762.02321207384
1,1512011457522.additive.noisy.npy,421787.1182500803
1,1512011458225.additive.noisy.npy,520005.3716268647
1,1512011458245.additive.noisy.npy,340693.42019719514
1,1512011458293.additive.noisy.npy,287487.93678378034
2,1512009751472.additive.noisy.npy,6341.4793325087085
2,1512009751482.additive.noisy.npy,2952.7137853668883
2,1512009751500.additive.noisy.npy,4055.767115410509
2,1512009751515.additive.noisy.npy,5658.239183953191
2,1512009751523.additive.noisy.npy,5191.367435927794
2,1512009751526.additive.noisy.npy,6884.932650120034
2,1512009751537.additive.noisy.npy,4936.9567235897275
2,1512009751547.additive.noisy.npy,4662.223328982922
2,1512009751561.additive.noisy.npy,5733.253427799584
2,1512009751595.additive.noisy.npy,6213.7342632012105
2,1512009753340.additive.noisy.npy,23951.852657755473
2,1512009753349.additive.noisy.npy,30433.38108675973
2,1512009753354.additive.noisy.npy,24485.046201683253
2,1512009753358.additive.noisy.npy,37155.883047755095
2,1512009753363.additive.noisy.npy,41844.77649711578
2,1512009753435.additive.noisy.npy,40718.978560379735
2,1512009753712.additive.noisy.npy,33423.88798323366
2,1512009753720.additive.noisy.npy,28350.25642289286
2,1512009753724.additive.noisy.npy,34830.18713426787
2,1512009753741.additive.noisy.npy,28419.730349320664
2,1512009755566.additive.noisy.npy,125608.2781268239
2,1512009755607.additive.noisy.npy,138921.4754697617
2,1512009755611.additive.noisy.npy,142770.02156272338
2,1512009755631.additive.noisy.npy,111948.12955632208
2,1512009755647.additive.noisy.npy,209571.9075660531
2,1512009756018.additive.noisy.npy,146859.82497276526
2,1512009756022.additive.noisy.npy,180012.52686523774
2,1512009756135.additive.noisy.npy,192252.42951340528
2,1512009756232.additive.noisy.npy,123218.51255474455
2,1512009756359.additive.noisy.npy,134173.50818658696
2,1512009758045.additive.noisy.npy,27334.12989374505
2,1512009758054.additive.noisy.npy,30442.54298910734
2,1512009758059.additive.noisy.npy,24692.972893054557
2,1512009758064.additive.noisy.npy,28820.916691256607
2,1512009758947.additive.noisy.npy,31632.635681012882
2,1512009759060.additive.noisy.npy,29747.052495287262
2,1512009759195.additive.noisy.npy,30333.994368901207
2,1512009759200.additive.noisy.npy,32574.413210738174
2,1512009759206.additive.noisy.npy,34719.370062739865
2,1512009759213.additive.noisy.npy,29182.705563784013
2,1512009761064.additive.noisy.npy,183795.8876212636
2,1512009761391.additive.noisy.npy,229357.12278596067
2,1512009762162.additive.noisy.npy,184562.6923083132
2,1512009762798.additive.noisy.npy,160088.9916796299
2,1512009762946.additive.noisy.npy,155596.0371057834
2,1512009763052.additive.noisy.npy,165210.9070201107
2,1512009763185.additive.noisy.npy,183944.75422481622
2,1512009763190.additive.noisy.npy,199716.12619898168
2,1512009763205.additive.noisy.npy,206151.36158298206
2,1512009763339.additive.noisy.npy,180808.98003693303
2,1512009765057.additive.noisy.npy,716599.8614083652
2,1512009765069.additive.noisy.npy,807367.5713103893
2,1512009765074.additive.noisy.npy,899206.0865757661
2,1512009765078.additive.noisy.npy,802727.1835338322
2,1512009765082.additive.noisy.npy,804960.34919987
2,1512009765233.additive.noisy.npy,712422.3960415234
2,1512009765237.additive.noisy.npy,706545.8740656704
2,1512009765251.additive.noisy.npy,764094.468558438
2,1512009765407.additive.noisy.npy,661135.7540527293
2,1512009765411.additive.noisy.npy,914737.989262388
2,1512010250400.additive.noisy.npy,57573.459403941735
2,1512010250409.additive.noisy.npy,49153.32546982235
2,1512010250455.additive.noisy.npy,46564.69418546127
2,1512010250486.additive.noisy.npy,45059.02362952438
2,1512010250793.additive.noisy.npy,52204.91831330304
2,1512010251431.additive.noisy.npy,47728.81154383869
2,1512010251446.additive.noisy.npy,53848.526720963615
2,1512010251450.additive.noisy.npy,50450.294049614815
2,1512010251454.additive.noisy.npy,53836.64687301081
2,1512010251458.additive.noisy.npy,47906.083076603114
2,1512010253194.additive.noisy.npy,332609.0329141835
2,1512010253215.additive.noisy.npy,307638.9704069789
2,1512010253825.additive.noisy.npy,301040.1347591492
2,1512010253889.additive.noisy.npy,327748.28894519433
2,1512010254267.additive.noisy.npy,307466.3683643623
2,1512010254272.additive.noisy.npy,278858.69265771325
2,1512010254283.additive.noisy.npy,305623.2832602482
2,1512010254287.additive.noisy.npy,307791.54899960983
2,1512010254613.additive.noisy.npy,290186.1430393987
2,1512010254618.additive.noisy.npy,302366.53757610737
2,1512010256778.additive.noisy.npy,1346723.47917249
2,1512010256825.additive.noisy.npy,1146191.7884671115
2,1512010256830.additive.noisy.npy,1279696.5215183604
2,1512010256834.additive.noisy.npy,1388930.7521300004
2,1512010257015.additive.noisy.npy,1583795.9026744154
2,1512010257023.additive.noisy.npy,1328094.4925533368
2,1512010257036.additive.noisy.npy,1452930.5762685838
2,1512010257044.additive.noisy.npy,1110990.852122811
2,1512010257055.additive.noisy.npy,1171501.5350755956
2,1512010257332.additive.noisy.npy,1315172.1215305321
2,1512011452661.additive.noisy.npy,14293.180873128855
2,1512011452883.additive.noisy.npy,13199.370928672557
2,1512011452892.additive.noisy.npy,11712.626553196696
2,1512011452905.additive.noisy.npy,15441.57618516104
2,1512011452942.additive.noisy.npy,14402.60700672093
2,1512011452996.additive.noisy.npy,14961.322886326201
2,1512011453000.additive.noisy.npy,16000.560877089329
2,1512011453004.additive.noisy.npy,16379.568388724112
2,1512011453012.additive.noisy.npy,21132.158743586304
2,1512011453029.additive.noisy.npy,19714.67412906093
2,1512011454801.additive.noisy.npy,84458.22847530863
2,1512011454810.additive.noisy.npy,78012.28511291408
2,1512011455159.additive.noisy.npy,92032.53361857758
2,1512011455163.additive.noisy.npy,88194.07115850398
2,1512011455185.additive.noisy.npy,130754.9309921394
2,1512011455283.additive.noisy.npy,119771.36335905518
2,1512011455287.additive.noisy.npy,89158.69173226424
2,1512011455291.additive.noisy.npy,78170.13079156529
2,1512011455295.additive.noisy.npy,77046.1226891189
2,1512011455299.additive.noisy.npy,115674.5824735411
2,1512011457141.additive.noisy.npy,392203.671043063
2,1512011457150.additive.noisy.npy,472490.34084451705
2,1512011457154.additive.noisy.npy,447808.9183644851
2,1512011457164.additive.noisy.npy,454098.6474600185
2,1512011457189.additive.noisy.npy,390164.13000477507
2,1512011457518.additive.noisy.npy,382767.7179428709
2,1512011457522.additive.noisy.npy,421960.5415097147
2,1512011458225.additive.noisy.npy,520006.6482644081
2,1512011458245.additive.noisy.npy,340692.11489217496
2,1512011458293.additive.noisy.npy,287530.40483509033
3,1512009751472.additive.noisy.npy,6469.084530367066
3,1512009751482.additive.noisy.npy,3181.099731422037
3,1512009751500.additive.noisy.npy,4146.183231445493
3,1512009751515.additive.noisy.npy,5699.937136294186
3,1512009751523.additive.noisy.npy,5263.509653419613
3,1512009751526.additive.noisy.npy,7117.956235963408
3,1512009751537.additive.noisy.npy,5010.384637227545
3,1512009751547.additive.noisy.npy,5237.65650502999
3,1512009751561.additive.noisy.npy,5928.341053761208
3,1512009751595.additive.noisy.npy,6243.81177817558
3,1512009753340.additive.noisy.npy,24272.566638568016
3,1512009753349.additive.noisy.npy,31166.768838276053
3,1512009753354.additive.noisy.npy,27291.333304489493
3,1512009753358.additive.noisy.npy,41088.60374980056
3,1512009753363.additive.noisy.npy,45640.74058888428
3,1512009753435.additive.noisy.npy,44161.625861202316
3,1512009753712.additive.noisy.npy,37199.71187017104
3,1512009753720.additive.noisy.npy,29544.493375058995
3,1512009753724.additive.noisy.npy,40578.54052450736
3,1512009753741.additive.noisy.npy,28876.203290805453
3,1512009755566.additive.noisy.npy,129413.57377544387
3,1512009755607.additive.noisy.npy,144775.28312375792
3,1512009755611.additive.noisy.npy,156550.49079546615
3,1512009755631.additive.noisy.npy,130286.45189302375
3,1512009755647.additive.noisy.npy,228094.0247413343
3,1512009756018.additive.noisy.npy,156998.91709028606
3,1512009756022.additive.noisy.npy,223145.3606352925
3,1512009756135.additive.noisy.npy,207347.26023748773
3,1512009756232.additive.noisy.npy,150941.7130912393
3,1512009756359.additive.noisy.npy,150162.10993785606
3,1512009758045.additive.noisy.npy,30942.50840868959
3,1512009758054.additive.noisy.npy,34149.9228217642
3,1512009758059.additive.noisy.npy,26243.68400265609
3,1512009758064.additive.noisy.npy,30020.491110382285
3,1512009758947.additive.noisy.npy,36275.92695883183
3,1512009759060.additive.noisy.npy,32152.60602641152
3,1512009759195.additive.noisy.npy,30982.334969388983
3,1512009759200.additive.noisy.npy,33318.755935662884
3,1512009759206.additive.noisy.npy,37788.216426959785
3,1512009759213.additive.noisy.npy,30832.02696624696
3,1512009761064.additive.noisy.npy,190866.20751018688
3,1512009761391.additive.noisy.npy,243779.6094679733
3,1512009762162.additive.noisy.npy,204994.7561362456
3,1512009762798.additive.noisy.npy,179025.53956966195
3,1512009762946.additive.noisy.npy,161634.19982339785
3,1512009763052.additive.noisy.npy,174224.34038086285
3,1512009763185.additive.noisy.npy,194070.26692626264
3,1512009763190.additive.noisy.npy,208312.1734750359
3,1512009763205.additive.noisy.npy,232593.45417995396
3,1512009763339.additive.noisy.npy,194260.43536161925
3,1512009765057.additive.noisy.npy,757263.8391220091
3,1512009765069.additive.noisy.npy,896341.6674802166
3,1512009765074.additive.noisy.npy,962361.0905663031
3,1512009765078.additive.noisy.npy,835211.642044455
3,1512009765082.additive.noisy.npy,888241.2754572643
3,1512009765233.additive.noisy.npy,779997.4680737811
3,1512009765237.additive.noisy.npy,757439.2098969892
3,1512009765251.additive.noisy.npy,810981.2687513323
3,1512009765407.additive.noisy.npy,743858.6983179186
3,1512009765411.additive.noisy.npy,1119963.4245735928
3,1512010250400.additive.noisy.npy,60483.96649893957
3,1512010250409.additive.noisy.npy,51217.50179342588
3,1512010250455.additive.noisy.npy,51276.314358739226
3,1512010250486.additive.noisy.npy,47722.58456925132
